"FSC-A","FSC-H","FSC-W","SSC-A","SSC-B-A","SSC-B-H","SSC-B-W","SSC-H","SSC-W","Comp-APC-A :: OVA-Tet","Comp-APC-Fire 750-A :: CD3","Comp-APC-Fire 810-A :: CD4","Comp-Alexa Fluor 488-A :: TCF1","Comp-Alexa Fluor 532-A :: CD8","Comp-Alexa Fluor 700-A :: CD101","Comp-BV421-A :: Tbet","Comp-BV510-A :: CD62L","Comp-BV570-A :: CD44","Comp-BV605-A :: CD45.1","Comp-BV650-A :: CX3CR1","Comp-BV711-A :: CD45.2","Comp-BV785-A :: CD69","Comp-CellTrace Violet-A :: CTV","Comp-PE-A :: Ly108","Comp-PE-Cy7-A :: EOMES","Comp-PE-Dazzle594-A :: PD1","Comp-PerCP-eFluor 710-A :: TIM3","Comp-Zombie NIR-A :: Viability","Time"
627,464,198,183,109,83,194,149,179,296,423,232,408,682,527,405,248,829,523,168,688,689,314,605,411,704,495,277,996
589,488,177,185,97,81,175,163,166,355,423,330,600,578,508,378,287,733,442,296,685,630,289,527,437,542,404,217,998
493,379,190,191,98,67,216,150,187,278,427,224,557,415,533,355,282,619,366,411,719,518,284,346,456,679,346,200,1004
402,343,172,172,93,73,186,146,173,279,426,248,644,473,530,346,292,644,323,331,706,597,392,522,561,577,297,200,1006
509,423,176,139,77,61,185,122,167,355,406,244,516,620,474,376,275,762,443,278,692,575,275,509,402,656,508,257,1007
508,389,191,176,102,82,181,149,173,288,419,227,557,497,519,352,320,639,312,298,706,548,547,234,556,598,353,199,1008
473,383,181,171,84,66,185,146,172,507,429,283,582,574,481,397,285,725,445,264,672,609,363,688,410,569,321,262,1009
243,201,177,178,97,84,169,162,161,360,423,234,513,484,515,311,293,649,339,412,701,509,281,418,387,629,405,219,1017
504,417,177,156,95,80,174,137,166,590,483,305,569,580,464,364,430,699,356,309,643,267,326,671,503,477,272,271,1019
366,277,194,179,90,63,209,142,185,462,463,275,654,642,615,424,248,760,403,604,692,512,263,654,519,715,333,242,1021
281,235,175,141,85,55,224,104,198,299,409,280,536,514,444,354,291,591,346,336,704,401,295,347,479,598,310,235,1023
